id,zone_name,country_code,abbreviation,time_start,gmt_offset,dst
30451,America/Iqaluit,CA,EDT,1678604400,-14400,1
30452,America/Iqaluit,CA,EST,1699164000,-18000,0
30453,America/Iqaluit,CA,EDT,1710054000,-14400,1
30454,America/Iqaluit,CA,EST,1730613600,-18000,0
30455,America/Iqaluit,CA,EDT,1741503600,-14400,1
30456,America/Iqaluit,CA,EST,1762063200,-18000,0
30457,America/Iqaluit,CA,EDT,1772953200,-14400,1
30458,America/Iqaluit,CA,EST,1793512800,-18000,0
30459,America/Iqaluit,CA,EDT,1805007600,-14400,1
30460,America/Iqaluit,CA,EST,1825567200,-18000,0
30461,America/Iqaluit,CA,EDT,1836457200,-14400,1
30462,America/Iqaluit,CA,EST,1857016800,-18000,0
30463,America/Iqaluit,CA,EDT,1867906800,-14400,1
30464,America/Iqaluit,CA,EST,1888466400,-18000,0
30465,America/Iqaluit,CA,EDT,1899356400,-14400,1
30466,America/Iqaluit,CA,EST,1919916000,-18000,0
30467,America/Iqaluit,CA,EDT,1930806000,-14400,1
30468,America/Iqaluit,CA,EST,1951365600,-18000,0
30469,America/Iqaluit,CA,EDT,1962860400,-14400,1
30470,America/Iqaluit,CA,EST,1983420000,-18000,0
30471,America/Iqaluit,CA,EDT,1994310000,-14400,1
30472,America/Iqaluit,CA,EST,2014869600,-18000,0
30473,America/Iqaluit,CA,EDT,2025759600,-14400,1
30474,America/Iqaluit,CA,EST,2046319200,-18000,0
30475,America/Iqaluit,CA,EDT,2057209200,-14400,1
30476,America/Iqaluit,CA,EST,2077768800,-18000,0
30477,America/Iqaluit,CA,EDT,2088658800,-14400,1
30478,America/Iqaluit,CA,EST,2109218400,-18000,0
30479,America/Iqaluit,CA,EDT,2120108400,-14400,1
30480,America/Iqaluit,CA,EST,2140668000,-18000,0
30481,America/Iqaluit,CA,EDT,2152162800,-14400,1
30482,America/Iqaluit,CA,EST,2172722400,-18000,0
30483,America/Iqaluit,CA,EDT,2183612400,-14400,1
30484,America/Iqaluit,CA,EST,2204172000,-18000,0
30485,America/Iqaluit,CA,EDT,2215062000,-14400,1
30486,America/Iqaluit,CA,EST,2235621600,-18000,0
30487,America/Iqaluit,CA,EDT,2246511600,-14400,1
30488,America/Iqaluit,CA,EST,2267071200,-18000,0
30489,America/Iqaluit,CA,EDT,2277961200,-14400,1
30490,America/Iqaluit,CA,EST,2298520800,-18000,0
30491,America/Iqaluit,CA,EDT,2309410800,-14400,1
30492,America/Iqaluit,CA,EST,2329970400,-18000,0
30493,America/Iqaluit,CA,EDT,2341465200,-14400,1
30494,America/Iqaluit,CA,EST,2362024800,-18000,0
30495,America/Iqaluit,CA,EDT,2372914800,-14400,1
30496,America/Iqaluit,CA,EST,2393474400,-18000,0
30497,America/Iqaluit,CA,EDT,2404364400,-14400,1
30498,America/Iqaluit,CA,EST,2424924000,-18000,0
30499,America/Iqaluit,CA,EDT,2435814000,-14400,1
30500,America/Iqaluit,CA,EST,2456373600,-18000,0
30501,America/Iqaluit,CA,EDT,2467263600,-14400,1
30502,America/Iqaluit,CA,EST,2487823200,-18000,0
30503,America/Iqaluit,CA,EDT,2499318000,-14400,1
30504,America/Iqaluit,CA,EST,2519877600,-18000,0
30505,America/Iqaluit,CA,EDT,2530767600,-14400,1
30506,America/Iqaluit,CA,EST,2551327200,-18000,0
30507,America/Iqaluit,CA,EDT,2562217200,-14400,1
30508,America/Iqaluit,CA,EST,2582776800,-18000,0
30509,America/Iqaluit,CA,EDT,2593666800,-14400,1
30510,America/Iqaluit,CA,EST,2614226400,-18000,0
30511,America/Iqaluit,CA,EDT,2625116400,-14400,1
30512,America/Iqaluit,CA,EST,2645676000,-18000,0
30513,America/Iqaluit,CA,EDT,2656566000,-14400,1
30514,America/Iqaluit,CA,EST,2677125600,-18000,0
30515,America/Iqaluit,CA,EDT,2688620400,-14400,1
30516,America/Iqaluit,CA,EST,2709180000,-18000,0
30517,America/Iqaluit,CA,EDT,2720070000,-14400,1
30518,America/Iqaluit,CA,EST,2740629600,-18000,0
30519,America/Iqaluit,CA,EDT,2751519600,-14400,1
30520,America/Iqaluit,CA,EST,2772079200,-18000,0
30521,America/Iqaluit,CA,EDT,2782969200,-14400,1
30522,America/Iqaluit,CA,EST,2803528800,-18000,0
30523,America/Iqaluit,CA,EDT,2814418800,-14400,1
30524,America/Iqaluit,CA,EST,2834978400,-18000,0
30525,America/Iqaluit,CA,EDT,2846473200,-14400,1
30526,America/Iqaluit,CA,EST,2867032800,-18000,0
30527,America/Iqaluit,CA,EDT,2877922800,-14400,1
30528,America/Iqaluit,CA,EST,2898482400,-18000,0
30529,America/Iqaluit,CA,EDT,2909372400,-14400,1
30530,America/Iqaluit,CA,EST,2929932000,-18000,0
30531,America/Iqaluit,CA,EDT,2940822000,-14400,1
30532,America/Iqaluit,CA,EST,2961381600,-18000,0
30533,America/Iqaluit,CA,EDT,2972271600,-14400,1
30534,America/Iqaluit,CA,EST,2992831200,-18000,0
30535,America/Iqaluit,CA,EDT,3003721200,-14400,1
30536,America/Iqaluit,CA,EST,3024280800,-18000,0
30537,America/Iqaluit,CA,EDT,3035775600,-14400,1
30538,America/Iqaluit,CA,EST,3056335200,-18000,0
30539,America/Iqaluit,CA,EDT,3067225200,-14400,1
30540,America/Iqaluit,CA,EST,3087784800,-18000,0
30541,America/Iqaluit,CA,EDT,3098674800,-14400,1
30542,America/Iqaluit,CA,EST,3119234400,-18000,0
30543,America/Iqaluit,CA,EDT,3130124400,-14400,1
30544,America/Iqaluit,CA,EST,3150684000,-18000,0
30545,America/Iqaluit,CA,EDT,3161574000,-14400,1
30546,America/Iqaluit,CA,EST,3182133600,-18000,0
30547,America/Iqaluit,CA,EDT,3193023600,-14400,1
30548,America/Iqaluit,CA,EST,3213583200,-18000,0
30549,America/Iqaluit,CA,EDT,3225078000,-14400,1
30550,America/Iqaluit,CA,EST,3245637600,-18000,0
30551,America/Iqaluit,CA,EDT,3256527600,-14400,1
30552,America/Iqaluit,CA,EST,3277087200,-18000,0
30553,America/Iqaluit,CA,EDT,3287977200,-14400,1
30554,America/Iqaluit,CA,EST,3308536800,-18000,0
30555,America/Iqaluit,CA,EDT,3319426800,-14400,1
30556,America/Iqaluit,CA,EST,3339986400,-18000,0
30557,America/Iqaluit,CA,EDT,3350876400,-14400,1
30558,America/Iqaluit,CA,EST,3371436000,-18000,0
30559,America/Iqaluit,CA,EDT,3382930800,-14400,1
30560,America/Iqaluit,CA,EST,3403490400,-18000,0
30561,America/Iqaluit,CA,EDT,3414380400,-14400,1
30562,America/Iqaluit,CA,EST,3434940000,-18000,0
30563,America/Iqaluit,CA,EDT,3445830000,-14400,1
30564,America/Iqaluit,CA,EST,3466389600,-18000,0
30565,America/Iqaluit,CA,EDT,3477279600,-14400,1
30566,America/Iqaluit,CA,EST,3497839200,-18000,0
30567,America/Iqaluit,CA,EDT,3508729200,-14400,1
30568,America/Iqaluit,CA,EST,3529288800,-18000,0
30569,America/Iqaluit,CA,EDT,3540178800,-14400,1
30570,America/Iqaluit,CA,EST,3560738400,-18000,0
30571,America/Iqaluit,CA,EDT,3572233200,-14400,1
30572,America/Iqaluit,CA,EST,3592792800,-18000,0
30573,America/Iqaluit,CA,EDT,3603682800,-14400,1
30574,America/Iqaluit,CA,EST,3624242400,-18000,0
30575,America/Iqaluit,CA,EDT,3635132400,-14400,1
30576,America/Iqaluit,CA,EST,3655692000,-18000,0
30577,America/Iqaluit,CA,EDT,3666582000,-14400,1
30578,America/Iqaluit,CA,EST,3687141600,-18000,0
30579,America/Iqaluit,CA,EDT,3698031600,-14400,1
30580,America/Iqaluit,CA,EST,3718591200,-18000,0
30581,America/Iqaluit,CA,EDT,3730086000,-14400,1
30582,America/Iqaluit,CA,EST,3750645600,-18000,0
30583,America/Iqaluit,CA,EDT,3761535600,-14400,1
30584,America/Iqaluit,CA,EST,3782095200,-18000,0
30585,America/Iqaluit,CA,EDT,3792985200,-14400,1
30586,America/Iqaluit,CA,EST,3813544800,-18000,0
30587,America/Iqaluit,CA,EDT,3824434800,-14400,1
30588,America/Iqaluit,CA,EST,3844994400,-18000,0
30589,America/Iqaluit,CA,EDT,3855884400,-14400,1
30590,America/Iqaluit,CA,EST,3876444000,-18000,0
30591,America/Iqaluit,CA,EDT,3887334000,-14400,1
30592,America/Iqaluit,CA,EST,3907893600,-18000,0
30593,America/Iqaluit,CA,EDT,3919388400,-14400,1
30594,America/Iqaluit,CA,EST,3939948000,-18000,0
30595,America/Iqaluit,CA,EDT,3950838000,-14400,1
30596,America/Iqaluit,CA,EST,3971397600,-18000,0
30597,America/Iqaluit,CA,EDT,3982287600,-14400,1
30598,America/Iqaluit,CA,EST,4002847200,-18000,0
30599,America/Iqaluit,CA,EDT,4013737200,-14400,1
30600,America/Iqaluit,CA,EST,4034296800,-18000,0
30601,America/Iqaluit,CA,EDT,4045186800,-14400,1
30602,America/Iqaluit,CA,EST,4065746400,-18000,0
30603,America/Iqaluit,CA,EDT,4076636400,-14400,1
30604,America/Iqaluit,CA,EST,4097196000,-18000,0
30605,America/Iqaluit,CA,EDT,4108690800,-14400,1
30606,America/Iqaluit,CA,EST,4129250400,-18000,0
30607,America/Iqaluit,CA,EDT,4140140400,-14400,1
30608,America/Iqaluit,CA,EST,4160700000,-18000,0
30609,America/Iqaluit,CA,EDT,4171590000,-14400,1
30610,America/Iqaluit,CA,EST,4192149600,-18000,0
30611,America/Iqaluit,CA,EDT,4203039600,-14400,1
30612,America/Iqaluit,CA,EST,4223599200,-18000,0
30613,America/Iqaluit,CA,EDT,4234489200,-14400,1
30614,America/Iqaluit,CA,EST,4255048800,-18000,0
30615,America/Iqaluit,CA,EDT,4265938800,-14400,1
30616,America/Iqaluit,CA,EST,4286498400,-18000,0
30617,America/Iqaluit,CA,EDT,4297993200,-14400,1
30618,America/Iqaluit,CA,EST,4318552800,-18000,0
30619,America/Iqaluit,CA,EDT,4329442800,-14400,1
30620,America/Iqaluit,CA,EST,4350002400,-18000,0
30621,America/Iqaluit,CA,EDT,4360892400,-14400,1
30622,America/Iqaluit,CA,EST,4381452000,-18000,0
30623,America/Iqaluit,CA,EDT,4392342000,-14400,1
30624,America/Iqaluit,CA,EST,4412901600,-18000,0
30625,America/Iqaluit,CA,EDT,4423791600,-14400,1
30626,America/Iqaluit,CA,EST,4444351200,-18000,0
30627,America/Iqaluit,CA,EDT,4455241200,-14400,1
30628,America/Iqaluit,CA,EST,4475800800,-18000,0
30629,America/Iqaluit,CA,EDT,4487295600,-14400,1
30630,America/Iqaluit,CA,EST,4507855200,-18000,0
30631,America/Iqaluit,CA,EDT,4518745200,-14400,1
30632,America/Iqaluit,CA,EST,4539304800,-18000,0
30633,America/Iqaluit,CA,EDT,4550194800,-14400,1
30634,America/Iqaluit,CA,EST,4570754400,-18000,0
30635,America/Iqaluit,CA,EDT,4581644400,-14400,1
30636,America/Iqaluit,CA,EST,4602204000,-18000,0
30637,America/Iqaluit,CA,EDT,4613094000,-14400,1
30638,America/Iqaluit,CA,EST,4633653600,-18000,0
30639,America/Iqaluit,CA,EDT,4645148400,-14400,1
30640,America/Iqaluit,CA,EST,4665708000,-18000,0
30641,America/Iqaluit,CA,EDT,4676598000,-14400,1
30642,America/Iqaluit,CA,EST,4697157600,-18000,0
30643,America/Iqaluit,CA,EDT,4708047600,-14400,1
30644,America/Iqaluit,CA,EST,4728607200,-18000,0
30645,America/Iqaluit,CA,EDT,4739497200,-14400,1
30646,America/Iqaluit,CA,EST,4760056800,-18000,0
30647,America/Iqaluit,CA,EDT,4770946800,-14400,1
30648,America/Iqaluit,CA,EST,4791506400,-18000,0
30649,America/Iqaluit,CA,EDT,4802396400,-14400,1
30650,America/Iqaluit,CA,EST,4822956000,-18000,0
30651,America/Iqaluit,CA,EDT,4834450800,-14400,1
30652,America/Iqaluit,CA,EST,4855010400,-18000,0
30653,America/Iqaluit,CA,EDT,4865900400,-14400,1
30654,America/Iqaluit,CA,EST,4886460000,-18000,0
30655,America/Iqaluit,CA,EDT,4897350000,-14400,1
30656,America/Iqaluit,CA,EST,4917909600,-18000,0
30657,America/Iqaluit,CA,EDT,4928799600,-14400,1
30658,America/Iqaluit,CA,EST,4949359200,-18000,0
30659,America/Iqaluit,CA,EDT,4960249200,-14400,1
30660,America/Iqaluit,CA,EST,4980808800,-18000,0
30661,America/Iqaluit,CA,EDT,4992303600,-14400,1
30662,America/Iqaluit,CA,EST,5012863200,-18000,0
30663,America/Iqaluit,CA,EDT,5023753200,-14400,1
30664,America/Iqaluit,CA,EST,5044312800,-18000,0
30665,America/Iqaluit,CA,EDT,5055202800,-14400,1
30666,America/Iqaluit,CA,EST,5075762400,-18000,0
30667,America/Iqaluit,CA,EDT,5086652400,-14400,1
30668,America/Iqaluit,CA,EST,5107212000,-18000,0
30669,America/Iqaluit,CA,EDT,5118102000,-14400,1
30670,America/Iqaluit,CA,EST,5138661600,-18000,0
30671,America/Iqaluit,CA,EDT,5149551600,-14400,1
30672,America/Iqaluit,CA,EST,5170111200,-18000,0
30673,America/Iqaluit,CA,EDT,5181606000,-14400,1
30674,America/Iqaluit,CA,EST,5202165600,-18000,0
30675,America/Iqaluit,CA,EDT,5213055600,-14400,1
30676,America/Iqaluit,CA,EST,5233615200,-18000,0
30677,America/Iqaluit,CA,EDT,5244505200,-14400,1
30678,America/Iqaluit,CA,EST,5265064800,-18000,0
30679,America/Iqaluit,CA,EDT,5275954800,-14400,1
30680,America/Iqaluit,CA,EST,5296514400,-18000,0
30681,America/Iqaluit,CA,EDT,5307404400,-14400,1
30682,America/Iqaluit,CA,EST,5327964000,-18000,0
30683,America/Iqaluit,CA,EDT,5338854000,-14400,1
30684,America/Iqaluit,CA,EST,5359413600,-18000,0
30685,America/Iqaluit,CA,EDT,5370908400,-14400,1
30686,America/Iqaluit,CA,EST,5391468000,-18000,0
30687,America/Iqaluit,CA,EDT,5402358000,-14400,1
30688,America/Iqaluit,CA,EST,5422917600,-18000,0
30689,America/Iqaluit,CA,EDT,5433807600,-14400,1
30690,America/Iqaluit,CA,EST,5454367200,-18000,0
30691,America/Iqaluit,CA,EDT,5465257200,-14400,1
30692,America/Iqaluit,CA,EST,5485816800,-18000,0
30693,America/Iqaluit,CA,EDT,5496706800,-14400,1
30694,America/Iqaluit,CA,EST,5517266400,-18000,0
30695,America/Iqaluit,CA,EDT,5528761200,-14400,1
30696,America/Iqaluit,CA,EST,5549320800,-18000,0
30697,America/Iqaluit,CA,EDT,5560210800,-14400,1
30698,America/Iqaluit,CA,EST,5580770400,-18000,0
30699,America/Iqaluit,CA,EDT,5591660400,-14400,1
30700,America/Iqaluit,CA,EST,5612220000,-18000,0
30701,America/Iqaluit,CA,EDT,5623110000,-14400,1
30702,America/Iqaluit,CA,EST,5643669600,-18000,0
30703,America/Iqaluit,CA,EDT,5654559600,-14400,1
30704,America/Iqaluit,CA,EST,5675119200,-18000,0
30705,America/Iqaluit,CA,EDT,5686009200,-14400,1
30706,America/Iqaluit,CA,EST,5706568800,-18000,0
30707,America/Iqaluit,CA,EDT,5718063600,-14400,1
30708,America/Iqaluit,CA,EST,5738623200,-18000,0
30709,America/Iqaluit,CA,EDT,5749513200,-14400,1
30710,America/Iqaluit,CA,EST,5770072800,-18000,0
30711,America/Iqaluit,CA,EDT,5780962800,-14400,1
30712,America/Iqaluit,CA,EST,5801522400,-18000,0
30713,America/Iqaluit,CA,EDT,5812412400,-14400,1
30714,America/Iqaluit,CA,EST,5832972000,-18000,0
30715,America/Iqaluit,CA,EDT,5843862000,-14400,1
30716,America/Iqaluit,CA,EST,5864421600,-18000,0
30717,America/Iqaluit,CA,EDT,5875916400,-14400,1
30718,America/Iqaluit,CA,EST,5896476000,-18000,0
30719,America/Iqaluit,CA,EDT,5907366000,-14400,1
30720,America/Iqaluit,CA,EST,5927925600,-18000,0
30721,America/Iqaluit,CA,EDT,5938815600,-14400,1
30722,America/Iqaluit,CA,EST,5959375200,-18000,0
30723,America/Iqaluit,CA,EDT,5970265200,-14400,1
30724,America/Iqaluit,CA,EST,5990824800,-18000,0
30725,America/Iqaluit,CA,EDT,6001714800,-14400,1
30726,America/Iqaluit,CA,EST,6022274400,-18000,0
30727,America/Iqaluit,CA,EDT,6033164400,-14400,1
30728,America/Iqaluit,CA,EST,6053724000,-18000,0
30729,America/Iqaluit,CA,EDT,6065218800,-14400,1
30730,America/Iqaluit,CA,EST,6085778400,-18000,0
30731,America/Iqaluit,CA,EDT,6096668400,-14400,1
30732,America/Iqaluit,CA,EST,6117228000,-18000,0
30733,America/Iqaluit,CA,EDT,6128118000,-14400,1
30734,America/Iqaluit,CA,EST,6148677600,-18000,0
30735,America/Iqaluit,CA,EDT,6159567600,-14400,1
30736,America/Iqaluit,CA,EST,6180127200,-18000,0
30737,America/Iqaluit,CA,EDT,6191017200,-14400,1
30738,America/Iqaluit,CA,EST,6211576800,-18000,0
30739,America/Iqaluit,CA,EDT,6222466800,-14400,1
30740,America/Iqaluit,CA,EST,6243026400,-18000,0
30741,America/Iqaluit,CA,EDT,6254521200,-14400,1
30742,America/Iqaluit,CA,EST,6275080800,-18000,0
30743,America/Iqaluit,CA,EDT,6285970800,-14400,1
30744,America/Iqaluit,CA,EST,6306530400,-18000,0
30745,America/Iqaluit,CA,EDT,6317420400,-14400,1
30746,America/Iqaluit,CA,EST,6337980000,-18000,0
30747,America/Iqaluit,CA,EDT,6348870000,-14400,1
30748,America/Iqaluit,CA,EST,6369429600,-18000,0
30749,America/Iqaluit,CA,EDT,6380319600,-14400,1
30750,America/Iqaluit,CA,EST,6400879200,-18000,0
30751,America/Iqaluit,CA,EDT,6412374000,-14400,1
30752,America/Iqaluit,CA,EST,6432933600,-18000,0
30753,America/Iqaluit,CA,EDT,6443823600,-14400,1
30754,America/Iqaluit,CA,EST,6464383200,-18000,0
30755,America/Iqaluit,CA,EDT,6475273200,-14400,1
30756,America/Iqaluit,CA,EST,6495832800,-18000,0
30757,America/Iqaluit,CA,EDT,6506722800,-14400,1
30758,America/Iqaluit,CA,EST,6527282400,-18000,0
30759,America/Iqaluit,CA,EDT,6538172400,-14400,1
30760,America/Iqaluit,CA,EST,6558732000,-18000,0
30761,America/Iqaluit,CA,EDT,6569622000,-14400,1
30762,America/Iqaluit,CA,EST,6590181600,-18000,0
30763,America/Iqaluit,CA,EDT,6601676400,-14400,1
30764,America/Iqaluit,CA,EST,6622236000,-18000,0
30765,America/Iqaluit,CA,EDT,6633126000,-14400,1
30766,America/Iqaluit,CA,EST,6653685600,-18000,0
30767,America/Iqaluit,CA,EDT,6664575600,-14400,1
30768,America/Iqaluit,CA,EST,6685135200,-18000,0
30769,America/Iqaluit,CA,EDT,6696025200,-14400,1
30770,America/Iqaluit,CA,EST,6716584800,-18000,0
30771,America/Iqaluit,CA,EDT,6727474800,-14400,1
30772,America/Iqaluit,CA,EST,6748034400,-18000,0
30773,America/Iqaluit,CA,EDT,6759529200,-14400,1
30774,America/Iqaluit,CA,EST,6780088800,-18000,0
30775,America/Iqaluit,CA,EDT,6790978800,-14400,1
30776,America/Iqaluit,CA,EST,6811538400,-18000,0
30777,America/Iqaluit,CA,EDT,6822428400,-14400,1
30778,America/Iqaluit,CA,EST,6842988000,-18000,0
30779,America/Iqaluit,CA,EDT,6853878000,-14400,1
30780,America/Iqaluit,CA,EST,6874437600,-18000,0
30781,America/Iqaluit,CA,EDT,6885327600,-14400,1
30782,America/Iqaluit,CA,EST,6905887200,-18000,0
30783,America/Iqaluit,CA,EDT,6916777200,-14400,1
30784,America/Iqaluit,CA,EST,6937336800,-18000,0
30785,America/Iqaluit,CA,EDT,6948831600,-14400,1
30786,America/Iqaluit,CA,EST,6969391200,-18000,0
30787,America/Iqaluit,CA,EDT,6980281200,-14400,1
30788,America/Iqaluit,CA,EST,7000840800,-18000,0
30789,America/Iqaluit,CA,EDT,7011730800,-14400,1
30790,America/Iqaluit,CA,EST,7032290400,-18000,0
30791,America/Iqaluit,CA,EDT,7043180400,-14400,1
30792,America/Iqaluit,CA,EST,7063740000,-18000,0
30793,America/Iqaluit,CA,EDT,7074630000,-14400,1
30794,America/Iqaluit,CA,EST,7095189600,-18000,0
30795,America/Iqaluit,CA,EDT,7106079600,-14400,1
30796,America/Iqaluit,CA,EST,7126639200,-18000,0
30797,America/Iqaluit,CA,EDT,7138134000,-14400,1
30798,America/Iqaluit,CA,EST,7158693600,-18000,0
30799,America/Iqaluit,CA,EDT,7169583600,-14400,1
30800,America/Iqaluit,CA,EST,7190143200,-18000,0
30801,America/Iqaluit,CA,EDT,7201033200,-14400,1
30802,America/Iqaluit,CA,EST,7221592800,-18000,0
30803,America/Iqaluit,CA,EDT,7232482800,-14400,1
30804,America/Iqaluit,CA,EST,7253042400,-18000,0
30805,America/Iqaluit,CA,EDT,7263932400,-14400,1
30806,America/Iqaluit,CA,EST,7284492000,-18000,0
30807,America/Iqaluit,CA,EDT,7295382000,-14400,1
30808,America/Iqaluit,CA,EST,7315941600,-18000,0
30809,America/Iqaluit,CA,EDT,7327436400,-14400,1
30810,America/Iqaluit,CA,EST,7347996000,-18000,0
30811,America/Iqaluit,CA,EDT,7358886000,-14400,1
30812,America/Iqaluit,CA,EST,7379445600,-18000,0
30813,America/Iqaluit,CA,EDT,7390335600,-14400,1
30814,America/Iqaluit,CA,EST,7410895200,-18000,0
30815,America/Iqaluit,CA,EDT,7421785200,-14400,1
30816,America/Iqaluit,CA,EST,7442344800,-18000,0
30817,America/Iqaluit,CA,EDT,7453234800,-14400,1
30818,America/Iqaluit,CA,EST,7473794400,-18000,0
30819,America/Iqaluit,CA,EDT,7484684400,-14400,1
30820,America/Iqaluit,CA,EST,7505244000,-18000,0
30821,America/Iqaluit,CA,EDT,7516738800,-14400,1
30822,America/Iqaluit,CA,EST,7537298400,-18000,0
30823,America/Iqaluit,CA,EDT,7548188400,-14400,1
30824,America/Iqaluit,CA,EST,7568748000,-18000,0
30825,America/Iqaluit,CA,EDT,7579638000,-14400,1
30826,America/Iqaluit,CA,EST,7600197600,-18000,0
30827,America/Iqaluit,CA,EDT,7611087600,-14400,1
30828,America/Iqaluit,CA,EST,7631647200,-18000,0
30829,America/Iqaluit,CA,EDT,7642537200,-14400,1
30830,America/Iqaluit,CA,EST,7663096800,-18000,0
30831,America/Iqaluit,CA,EDT,7674591600,-14400,1
30832,America/Iqaluit,CA,EST,7695151200,-18000,0
30833,America/Iqaluit,CA,EDT,7706041200,-14400,1
30834,America/Iqaluit,CA,EST,7726600800,-18000,0
30835,America/Iqaluit,CA,EDT,7737490800,-14400,1
30836,America/Iqaluit,CA,EST,7758050400,-18000,0
30837,America/Iqaluit,CA,EDT,7768940400,-14400,1
30838,America/Iqaluit,CA,EST,7789500000,-18000,0
30839,America/Iqaluit,CA,EDT,7800390000,-14400,1
30840,America/Iqaluit,CA,EST,7820949600,-18000,0
30841,America/Iqaluit,CA,EDT,7831839600,-14400,1
30842,America/Iqaluit,CA,EST,7852399200,-18000,0
30843,America/Iqaluit,CA,EDT,7863894000,-14400,1
30844,America/Iqaluit,CA,EST,7884453600,-18000,0
30845,America/Iqaluit,CA,EDT,7895343600,-14400,1
30846,America/Iqaluit,CA,EST,7915903200,-18000,0
30847,America/Iqaluit,CA,EDT,7926793200,-14400,1
30848,America/Iqaluit,CA,EST,7947352800,-18000,0
30849,America/Iqaluit,CA,EDT,7958242800,-14400,1
30850,America/Iqaluit,CA,EST,7978802400,-18000,0
30851,America/Iqaluit,CA,EDT,7989692400,-14400,1
30852,America/Iqaluit,CA,EST,8010252000,-18000,0
30853,America/Iqaluit,CA,EDT,8021746800,-14400,1
30854,America/Iqaluit,CA,EST,8042306400,-18000,0
30855,America/Iqaluit,CA,EDT,8053196400,-14400,1
30856,America/Iqaluit,CA,EST,8073756000,-18000,0
30857,America/Iqaluit,CA,EDT,8084646000,-14400,1
30858,America/Iqaluit,CA,EST,8105205600,-18000,0
30859,America/Iqaluit,CA,EDT,8116095600,-14400,1
30860,America/Iqaluit,CA,EST,8136655200,-18000,0
30861,America/Iqaluit,CA,EDT,8147545200,-14400,1
30862,America/Iqaluit,CA,EST,8168104800,-18000,0
30863,America/Iqaluit,CA,EDT,8178994800,-14400,1
30864,America/Iqaluit,CA,EST,8199554400,-18000,0
30865,America/Iqaluit,CA,EDT,8211049200,-14400,1
30866,America/Iqaluit,CA,EST,8231608800,-18000,0
30867,America/Iqaluit,CA,EDT,8242498800,-14400,1
30868,America/Iqaluit,CA,EST,8263058400,-18000,0
30869,America/Iqaluit,CA,EDT,8273948400,-14400,1
30870,America/Iqaluit,CA,EST,8294508000,-18000,0
30871,America/Iqaluit,CA,EDT,8305398000,-14400,1
30872,America/Iqaluit,CA,EST,8325957600,-18000,0
30873,America/Iqaluit,CA,EDT,8336847600,-14400,1
30874,America/Iqaluit,CA,EST,8357407200,-18000,0
30875,America/Iqaluit,CA,EDT,8368297200,-14400,1
30876,America/Iqaluit,CA,EST,8388856800,-18000,0
30877,America/Iqaluit,CA,EDT,8400351600,-14400,1
30878,America/Iqaluit,CA,EST,8420911200,-18000,0
30879,America/Iqaluit,CA,EDT,8431801200,-14400,1
30880,America/Iqaluit,CA,EST,8452360800,-18000,0
30881,America/Iqaluit,CA,EDT,8463250800,-14400,1
30882,America/Iqaluit,CA,EST,8483810400,-18000,0
30883,America/Iqaluit,CA,EDT,8494700400,-14400,1
30884,America/Iqaluit,CA,EST,8515260000,-18000,0
30885,America/Iqaluit,CA,EDT,8526150000,-14400,1
30886,America/Iqaluit,CA,EST,8546709600,-18000,0
30887,America/Iqaluit,CA,EDT,8558204400,-14400,1
30888,America/Iqaluit,CA,EST,8578764000,-18000,0
30889,America/Iqaluit,CA,EDT,8589654000,-14400,1
30890,America/Iqaluit,CA,EST,8610213600,-18000,0
30891,America/Iqaluit,CA,EDT,8621103600,-14400,1
30892,America/Iqaluit,CA,EST,8641663200,-18000,0
30893,America/Iqaluit,CA,EDT,8652553200,-14400,1
30894,America/Iqaluit,CA,EST,8673112800,-18000,0
30895,America/Iqaluit,CA,EDT,8684002800,-14400,1
30896,America/Iqaluit,CA,EST,8704562400,-18000,0
30897,America/Iqaluit,CA,EDT,8715452400,-14400,1
30898,America/Iqaluit,CA,EST,8736012000,-18000,0
30899,America/Iqaluit,CA,EDT,8747506800,-14400,1
30900,America/Iqaluit,CA,EST,8768066400,-18000,0
30901,America/Iqaluit,CA,EDT,8778956400,-14400,1
30902,America/Iqaluit,CA,EST,8799516000,-18000,0
30903,America/Iqaluit,CA,EDT,8810406000,-14400,1
30904,America/Iqaluit,CA,EST,8830965600,-18000,0
30905,America/Iqaluit,CA,EDT,8841855600,-14400,1
30906,America/Iqaluit,CA,EST,8862415200,-18000,0
30907,America/Iqaluit,CA,EDT,8873305200,-14400,1
30908,America/Iqaluit,CA,EST,8893864800,-18000,0
30909,America/Iqaluit,CA,EDT,8905359600,-14400,1
30910,America/Iqaluit,CA,EST,8925919200,-18000,0
30911,America/Iqaluit,CA,EDT,8936809200,-14400,1
30912,America/Iqaluit,CA,EST,8957368800,-18000,0
30913,America/Iqaluit,CA,EDT,8968258800,-14400,1
30914,America/Iqaluit,CA,EST,8988818400,-18000,0
30915,America/Iqaluit,CA,EDT,8999708400,-14400,1
30916,America/Iqaluit,CA,EST,9020268000,-18000,0
30917,America/Iqaluit,CA,EDT,9031158000,-14400,1
30918,America/Iqaluit,CA,EST,9051717600,-18000,0
30919,America/Iqaluit,CA,EDT,9062607600,-14400,1
30920,America/Iqaluit,CA,EST,9083167200,-18000,0
30921,America/Iqaluit,CA,EDT,9094662000,-14400,1
30922,America/Iqaluit,CA,EST,9115221600,-18000,0
30923,America/Iqaluit,CA,EDT,9126111600,-14400,1
